Stage	Colorectal Sidedness (Right,Left)	Year of Diagnosis	Age Group	Age-Adjusted Rate	Count	Population	Std Pop
3	Proximal Colorectal Cancer	2012	3	0.0	0	5874869	20056779
3	Proximal Colorectal Cancer	2012	4	0.0	0	6060994	19819518
3	Proximal Colorectal Cancer	2012	5	0.2	10	6408605	18257225
3	Proximal Colorectal Cancer	2012	6	0.2	12	6127510	17722067
3	Proximal Colorectal Cancer	2012	7	0.4	27	6016053	19511370
3	Proximal Colorectal Cancer	2012	8	0.8	44	5630605	22179956
3	Proximal Colorectal Cancer	2012	9	1.3	77	6014087	22479229
3	Proximal Colorectal Cancer	2012	10	2.2	137	6094314	19805793
3	Proximal Colorectal Cancer	2012	11	4.4	273	6215561	17224359
3	Proximal Colorectal Cancer	2012	12	5.2	295	5643839	13307234
3	Proximal Colorectal Cancer	2012	13	8.1	382	4739343	10654272
3	Proximal Colorectal Cancer	2012	14	10.4	381	3650502	9409940
3	Proximal Colorectal Cancer	2012	15	13.9	355	2559558	8725574
3	Proximal Colorectal Cancer	2012	16	16.7	319	1908761	7414559
3	Proximal Colorectal Cancer	2012	17	19.9	295	1480034	4900234
3	Proximal Colorectal Cancer	2012	18	23.8	366	1537597	4259173
3	Proximal Colorectal Cancer	2013	0	0.0	0	1126675	3794901
3	Proximal Colorectal Cancer	2013	1	0.0	0	4565554	15191619
3	Proximal Colorectal Cancer	2013	2	0.0	0	5879676	19919840
3	Proximal Colorectal Cancer	2013	3	0.0	1	5861317	20056779
3	Proximal Colorectal Cancer	2013	4	0.0	2	5993951	19819518
3	Proximal Colorectal Cancer	2013	5	0.0	2	6473639	18257225
3	Proximal Colorectal Cancer	2013	6	0.2	13	6185941	17722067
3	Proximal Colorectal Cancer	2013	7	0.3	17	6117944	19511370
3	Proximal Colorectal Cancer	2013	8	0.9	50	5664590	22179956
3	Proximal Colorectal Cancer	2013	9	1.6	95	5966637	22479229
3	Proximal Colorectal Cancer	2013	10	2.8	165	5991529	19805793
3	Proximal Colorectal Cancer	2013	11	3.7	228	6226744	17224359
3	Proximal Colorectal Cancer	2013	12	5.8	333	5764512	13307234
3	Proximal Colorectal Cancer	2013	13	6.9	334	4831089	10654272
3	Proximal Colorectal Cancer	2013	14	9.4	358	3824462	9409940
3	Proximal Colorectal Cancer	2013	15	13.0	354	2714071	8725574
3	Proximal Colorectal Cancer	2013	16	16.5	323	1957895	7414559
3	Proximal Colorectal Cancer	2013	17	20.8	307	1478534	4900234
3	Proximal Colorectal Cancer	2013	18	22.5	354	1572939	4259173
3	Proximal Colorectal Cancer	2014	0	0.0	0	1127848	3794901
3	Proximal Colorectal Cancer	2014	1	0.0	0	4563759	15191619
3	Proximal Colorectal Cancer	2014	2	0.0	0	5859917	19919840
3	Proximal Colorectal Cancer	2014	3	0.0	0	5860705	20056779
3	Proximal Colorectal Cancer	2014	4	0.0	2	5941025	19819518
3	Proximal Colorectal Cancer	2014	5	0.0	1	6496974	18257225
3	Proximal Colorectal Cancer	2014	6	0.2	15	6311163	17722067
3	Proximal Colorectal Cancer	2014	7	0.5	34	6191431	19511370
3	Proximal Colorectal Cancer	2014	8	0.7	40	5736799	22179956
3	Proximal Colorectal Cancer	2014	9	1.5	88	5881834	22479229
3	Proximal Colorectal Cancer	2014	10	2.8	164	5916489	19805793
3	Proximal Colorectal Cancer	2014	11	3.9	242	6235869	17224359
3	Proximal Colorectal Cancer	2014	12	5.9	347	5850304	13307234
3	Proximal Colorectal Cancer	2014	13	7.5	373	4955482	10654272
3	Proximal Colorectal Cancer	2014	14	9.8	392	4014338	9409940
3	Proximal Colorectal Cancer	2014	15	12.9	365	2838658	8725574
3	Proximal Colorectal Cancer	2014	16	15.9	322	2019235	7414559
3	Proximal Colorectal Cancer	2014	17	21.2	313	1478454	4900234
3	Proximal Colorectal Cancer	2014	18	22.9	368	1607353	4259173
